"Россия, Санкт-Петербург, Петродворцовый р-н, метро Автово, Стрельна г., Львовская ул., 17, Петергоф, Санкт-Петербург",44.0,6/9,443,4390000,1,8,2003
"Ленинградская область, Всеволожский район, посёлок Мурино, проспект Авиаторов Балтики, 7, Санкт-Петербург",46.0,19/24,447,4700000,1,25,2016
"г.Санкт-Петербург Московский проспект д.73к5, Измайловское округ, Санкт-Петербург",70.7,8/19,450,14950000,2,19,2015
"Санкт-Петербург, Шпалерная улица, 34Б, Литейный округ, Санкт-Петербург",249.7,3/6,456,60000000,7,,
"Россия, Санкт-Петербург, Кировский р-н, метро Ленинский проспект, Народного Ополчения просп., 75 лит. А, Княжево, Санкт-Петербург",26.0,1/9,464,3199000,1,9,1965
"Санкт-Петербург, Ленинский проспект, 80к1, Южно-Приморский округ, Санкт-Петербург",67.0,13/22,465,7199000,2,22,2010
"Санкт-Петербург, улица Решетникова, 17к1, Московская застава, Санкт-Петербург",52.3,2/5,470,6300000,2,5,1933
"Санкт-Петербург, Кирилловская улица, 18, Смольнинское, Санкт-Петербург",54.1,5/6,472,8000000,2,6,1907
"Санкт-Петербург, Южное шоссе, 51к3, № 75, Санкт-Петербург",38.4,23/25,477,5350000,1,25,2016
"Маршала Захарова ул, 18к2, Южно-Приморский округ, Санкт-Петербург",115.4,4/9,478,10700000,4,9,2009
"Санкт-Петербург, Выборгское шоссе, 27к3, Шувалово-Озерки, Санкт-Петербург",61.6,24/25,480,8300000,2,25,2007
"Санкт-Петербург, Воскресенская набережная, 4, Смольнинское, Санкт-Петербург",154.0,7/7,482,57500000,3,13,2006
"Санкт-Петербург, улица Маршала Захарова, 18к1, Южно-Приморский округ, Санкт-Петербург",45.0,3/10,483,4700000,1,10,2009
"Достоевского ул, 30, Владимирский округ, Санкт-Петербург",76.8,2/6,484,9300000,2,6,1882
"Русановская ул, 15к1, Народный, Санкт-Петербург",61.1,13/24,485,6600000,2,23,2013
"Санкт-Петербург, Лиговский проспект, 119, Владимирский округ, Санкт-Петербург",120.0,2/3,487,12500000,3,3,1867
"ул Народная,д 86, Народный, Санкт-Петербург",30.4,5/5,489,2900000,1,5,1962
"Санкт-Петербург, Пискарёвский проспект, 10, Финляндский округ, Санкт-Петербург",32.0,7/9,491,4100000,0,,
"Санкт-Петербург, Военная улица, 18к2, Лиговка-Ямская, Санкт-Петербург",84.3,5/12,492,13750000,3,12,2016
"Санкт-Петербург, улица Вадима Шефнера, 10к2, Морской, Санкт-Петербург",30.0,6/17,496,4650000,1,18,2016
"Санкт-Петербург, улица Пионерстроя, 14к1, Сосновая поляна, Санкт-Петербург",75.4,6/9,497,6500000,3,9,1971
"Санкт-Петербург, улица Антонова-Овсеенко, 23к2, Невский округ, Санкт-Петербург",29.4,4/5,498,3950000,1,5,1970
"Санкт-Петербург, Русановская улица, 11, Народный, Санкт-Петербург",35.0,3/25,499,3900000,1,23,2013
"Санкт-Петербург, Софийская улица, 47к2, № 72, Санкт-Петербург",45.0,1/5,500,4050000,2,5,1966
"Санкт-Петербург, проспект Луначарского, 56к1, Парнас, Санкт-Петербург",46.4,8/9,501,6550000,2,,
"Санкт-Петербург, Учительская улица, 18к3, Прометей, Санкт-Петербург",80.0,13/18,502,13500000,3,18,2009
"Санкт-Петербург, Средний проспект Васильевского острова, 48/27, № 7, Санкт-Петербург",96.1,3/6,503,14299000,2,6,1917
"Санкт-Петербург, проспект Науки, 29, Гражданка, Санкт-Петербург",49.0,8/12,504,5250000,2,,
"Россия г Санкт-Петербург, пр-кт Малодетскосельский, д. 36, Семёновский, Санкт-Петербург",61.0,5/5,508,7300000,2,5,1977
"Санкт-Петербург, улица Брянцева, 14, Прометей, Санкт-Петербург",45.0,5/5,509,4450000,2,,
"посёлок Парголово, Санкт-Петербург, улица Фёдора Абрамова, 15, Парголово, Санкт-Петербург",80.0,4/26,512,7200000,3,28,2015
"Санкт-Петербург, Бассейная улица, 89, подъезд 6, Гагаринское, Санкт-Петербург",68.1,3/6,514,8900000,2,13,2002
"Санкт-Петербург, проспект Наставников, 34, Пороховые, Санкт-Петербург",88.7,2/23,515,9800000,3,23,2004
"Санкт-Петербург, проспект Обуховской Обороны, 95к1, Невская застава, Санкт-Петербург",57.0,2/5,518,5700000,3,5,1932
"Санкт-Петербург, проспект Кузнецова, 23к1, Южно-Приморский округ, Санкт-Петербург",32.2,8/9,522,3580000,1,9,1981
"Санкт-Петербург, переулок Джамбула, 11, Владимирский округ, Санкт-Петербург",52.0,3/4,523,7550000,2,4,1822
"Санкт-Петербург, улица Демьяна Бедного, 10к2, Северный, Санкт-Петербург",45.0,5/5,524,4850000,2,5,1973
"Санкт-Петербург, Среднегаванский проспект, 3, Гавань, Санкт-Петербург",84.8,3/5,528,12100000,3,,
"ул Будапештская, 19к3, Купчино, Санкт-Петербург",45.0,1/5,530,4100000,2,5,1966
"Санкт-Петербург, Гаванская улица, 41, Гавань, Санкт-Петербург",36.5,1/5,534,4995000,1,5,1960
"ул. Центральная, стр. 5, Санкт-Петербург",53.8,1/16,536,4515000,3,10,1998
"Санкт-Петербург, Соляной переулок, 4, Литейный округ, Санкт-Петербург",84.0,1/3,540,18500000,3,3,1893
"Санкт-Петербург, 11-я Красноармейская улица, 2, Измайловское округ, Санкт-Петербург",72.0,3/4,543,9100000,3,4,1813
"Санкт-Петербург, Большая Монетная улица, 23, Посадский, Санкт-Петербург",181.2,4/6,544,25000000,4,7,1910
"Санкт-Петербург, Невский проспект, 146, Смольнинское, Санкт-Петербург",66.6,3/5,548,9000000,2,5,1934
"Санкт-Петербург, Приморский проспект, 151, № 65, Санкт-Петербург",67.1,6/10,549,8000000,3,10,1992
"Санкт-Петербург, Исполкомская улица, 17, Смольнинское, Санкт-Петербург",90.0,3/9,550,13500000,2,10,2018
"Санкт-Петербург, 1-я линия Васильевского острова, 42, № 7, Санкт-Петербург",56.0,3/4,551,7499000,2,6,1917
"Санкт-Петербург, Гжатская улица, 5к3, Гражданка, Санкт-Петербург",74.7,2/15,553,12650000,2,15,2005
"Стачек пр-кт, 212 кор. 3, Дачное, Санкт-Петербург",78.9,1/14,556,8400000,3,5,1967
"Санкт-Петербург, улица Егорова, 16, Измайловское округ, Санкт-Петербург",22.0,5/6,557,3100000,0,6,1910
"Санкт-Петербург, Ленинский проспект, 57к2, подъезд 5, Южно-Приморский округ, Санкт-Петербург",65.0,9/17,558,6650000,2,17,2010
"Санкт-Петербург, проспект Энгельса, 139/21, подъезд 6, Парнас, Санкт-Петербург",51.4,6/12,562,6799000,2,12,1994
"Санкт-Петербург, проспект Королёва, 71к1, Коломяги, Санкт-Петербург",24.6,6/19,563,3295000,0,21,2016
"Санкт-Петербург, проспект Энгельса, 22, Светлановское, Санкт-Петербург",53.4,5/5,566,6300000,2,5,1959
"Санкт-Петербург, проспект Сизова, 21к2, Озеро Долгое, Санкт-Петербург",36.8,10/14,567,5700000,1,20,2008
"Санкт-Петербург, Полевая Сабировская улица, 47к1, Озеро Долгое, Санкт-Петербург",30.8,19/25,569,4750000,1,25,2014
